-10922.7,0.0109699
-10922,0.0178463
-10921.3,0.0235277
-10920.7,0.00237507
-10920,0.0123434
-10919.3,0.0175791
-10918.7,0.021292
-10918,0.0322401
-10917.3,0.00472617
-10916.7,0.0133422
-10916,0.00822454
-10915.3,0.00731555
-10914.7,0.00589458
-10914,0.0285196
-10913.3,0.00712246
-10912.7,0.0238329
-10912,0.0079758
-10911.3,0.014631
-10910.7,0.0154083
-10910,0.0115975
-10909.3,0.0500994
-10908.7,0.0256742
-10908,0.0267074
-10907.3,0.00411301
-10906.7,0.0142919
-10906,0.0228051
-10905.3,0.0371228
-10904.7,0.0092091
-10904,0.016369
-10903.3,0.0198595
-10902.7,0.0100219
-10902,0.0270776
-10901.3,0.0168173
-10900.7,0.00430969
-10900,0.0028991
-10899.3,0.0298833
-10898.7,0.0140215
-10898,0.0171489
-10897.3,0.0162667
-10896.7,0.00586277
-10896,0.0145406
-10895.3,0.00767137
-10894.7,0.0359414
-10894,0.0322579
-10893.3,0.0142624
-10892.7,0.00575059
-10892,0.00894248
-10891.3,0.0186501
-10890.7,0.0085978
-10890,0.00720938
-10889.3,0.00847778
-10888.7,0.00844992
-10888,0.0199058
-10887.3,0.00978661
-10886.7,0.0242911
-10886,0.00400178
-10885.3,0.0167583
-10884.7,0.01687
-10884,0.00765228
-10883.3,0.00918028
-10882.7,0.0169904
-10882,0.00617426
-10881.3,0.0189249
-10880.7,0.0115762
-10880,0.0156609
-10879.3,0.00698238
-10878.7,0.0261836
-10878,0.0223108
-10877.3,0.0138768
-10876.7,0.0129032
-10876,0.0234117
-10875.3,0.0116763
-10874.7,0.0112763
-10874,0.0152838
-10873.3,0.0190315
-10872.7,0.00707649
-10872,0.0165386
-10871.3,0.00816154
-10870.7,0.00421728
-10870,0.0110192
-10869.3,0.017988
-10868.7,0.0201552
-10868,0.0224949
-10867.3,0.0041285
-10866.7,0.00487041
-10866,0.0100554
-10865.3,0.0167293
-10864.7,0.0278023
-10864,0.0134891
-10863.3,0.0133493
-10862.7,0.0303939
-10862,0.0078655
-10861.3,0.0142706
-10860.7,0.0141695
-10860,0.0126022
-10859.3,0.0107788
-10858.7,0.0133768
-10858,0.0145873
-10857.3,0.00701552
-10856.7,0.0152188
-10856,0.013108
-10855.3,0.0155523
-10854.7,0.0157141
-10854,0.00731153
-10853.3,0.0108426
-10852.7,0.00736477
-10852,0.0141049
-10851.3,0.00704348
-10850.7,0.00415266
-10850,0.0185812
-10849.3,0.0128473
-10848.7,0.021573
-10848,0.00500043
-10847.3,0.00878806
-10846.7,0.0156072
-10846,0.00966459
-10845.3,0.0068209
-10844.7,0.00583768
-10844,0.00733875
-10843.3,0.0208816
-10842.7,0.0106555
-10842,0.0110993
-10841.3,0.0160912
-10840.7,0.00516094
-10840,0.0150714
-10839.3,0.0134302
-10838.7,0.0166758
-10838,0.0260723
-10837.3,0.00470507
-10836.7,0.0110937
-10836,0.00828409
-10835.3,0.0109246
-10834.7,0.0207577
-10834,0.00327119
-10833.3,0.0180193
-10832.7,0.00458948
-10832,0.00425157
-10831.3,0.0252142
-10830.7,0.014377
-10830,0.00510409
-10829.3,0.00565367
-10828.7,0.0201687
-10828,0.0134846
-10827.3,0.0141286
-10826.7,0.0267948
-10826,0.0120628
-10825.3,0.00927596
-10824.7,0.0246302
-10824,0.018062
-10823.3,0.0121495
-10822.7,0.00581278
-10822,0.00551677
-10821.3,0.0203159
-10820.7,0.0155853
-10820,0.0113078
-10819.3,0.00619556
-10818.7,0.0191881
-10818,0.0119613
-10817.3,0.0224412
-10816.7,0.00927282
-10816,0.0275421
-10815.3,0.0243854
-10814.7,0.00963377
-10814,0.0170896
-10813.3,0.0146156
-10812.7,0.00472341
-10812,0.0177529
-10811.3,0.00577736
-10810.7,0.0142013
-10810,0.00922711
-10809.3,0.0193433
-10808.7,0.0225904
-10808,0.0264523
-10807.3,0.00806636
-10806.7,0.0174295
-10806,0.0148321
-10805.3,0.014769
-10804.7,0.00963238
-10804,0.01656
-10803.3,0.0102248
-10802.7,0.00392463
-10802,0.0161322
-10801.3,0.0143296
-10800.7,0.00806933
-10800,0.0294825
-10799.3,0.00913518
-10798.7,0.0181592
-10798,0.00496371
-10797.3,0.0043988
-10796.7,0.0136097
-10796,0.012026
-10795.3,0.0073114
-10794.7,0.0177043
-10794,0.0165894
-10793.3,0.00220812
