350,0.845796,0,0
700,0.626868,0,0
1050,0.550585,0,0
1400,0.436907,0,0
1750,0.353286,0,0
2100,0.32111,0,0
2450,0.252448,0,0
2800,0.162421,0,0
3150,0.166717,0,0
3500,0.0978345,0,0
3850,0.117115,0,0
4200,0.0914012,0,0
4550,0.0655989,0,0
4900,0.100611,0,0
5250,0.0727523,0,0
5600,0.0568136,0,0
