40,0.860156,0.00848426,0.00848426
140,0.576603,0.0055369,0.0055369
240,0.268498,0.00277412,0.00277412
340,0.166753,0.00512342,0.00512342
440,0.0980613,0.00456212,0.00456212
540,0.349639,0.0103678,0.0103678
640,0.0712561,0.00798411,0.00798411
740,0.0369923,0.00303381,0.00303381
840,0.0370819,0.00610691,0.00610691
