250,0.107948,0,0
650,0.256957,0,0
1050,0.381075,0,0
1450,0.48446,0,0
1850,0.570576,0,0
2250,0.642307,0,0
2650,0.702056,0,0
3050,0.751825,0,0
3450,0.79328,0,0
3850,0.82781,0,0
4250,0.856573,0,0
4650,0.880531,0,0
5050,0.900487,0,0
5450,0.91711,0,0
5850,0.930956,0,0
6250,0.942489,0,0
6650,0.952096,0,0
7050,0.960097,0,0
7450,0.966763,0,0
7850,0.972315,0,0
