250,0.132466,0,0
650,0.264302,0,0
1050,0.363771,0,0
1450,0.49398,0,0
1850,0.550777,0,0
2250,0.642988,0,0
2650,0.742455,0,0
3050,0.784776,0,0
3450,0.705677,0,0
3850,0.827083,0,0
4250,0.846573,0,0
4650,0.877456,0,0
5050,0.9636,0,0
5450,0.955754,0,0
5850,0.89059,0,0
6250,0.916883,0,0
6650,0.953,0,0
7050,0.949165,0,0
7450,0.961996,0,0
7850,0.993114,0,0
