0,-225.026,-471.463
0.015625,-524.929,-729.87
0.03125,-893.068,-614.364
0.046875,-1161.9,-455.361
0.0625,-1132.25,-107.672
0.078125,-1258.24,198.296
0.09375,-1068.63,387.803
0.109375,-677.613,606.152
0.125,-458.746,549.152
0.140625,-168.834,517.542
0.15625,-44.4468,421.557
0.171875,81.4174,136.163
0.1875,-222.996,225.778
0.203125,158.251,205.536
0.21875,-34.3965,128.801
0.234375,-28.6875,-15.3464
0.25,-65.943,-23.8705
0.265625,-190.802,152.798
0.28125,-40.4484,-15.3174
0.296875,-77.2424,-66.494
0.3125,-12.1443,11.3482
0.328125,-41.8235,15.4356
0.34375,64.1396,-63.862
0.359375,34.4839,109.828
0.375,-86.2966,55.6546
0.390625,39.6081,138.804
0.40625,-4.85124,-92.0153
0.421875,-35.7385,-42.852
0.4375,-59.268,45.0291
0.453125,7.71285,47.9091
0.46875,-13.9736,-5.96664
0.484375,-4.2671,-12.6583
0.5,-18.6574,65.3408
0.515625,65.4911,22.3819
0.53125,-41.241,31.3951
0.546875,46.6478,20.3032
0.5625,69.2758,-14.7499
0.578125,67.0336,32.4653
0.59375,-40.0727,19.7627
0.609375,-11.535,-13.23
0.625,-54.3063,-8.82645
0.640625,42.523,41.3405
0.65625,-6.52172,40.237
0.671875,-11.9567,10.3764
0.6875,4.82446,24.3412
0.703125,-28.8206,-10.4073
0.71875,-3.33312,13.9255
0.734375,16.2889,5.58645
0.75,33.9102,-6.66663
0.765625,-25.4161,13.8065
0.78125,-0.144062,6.88399
0.796875,3.14062,10.8432
0.8125,2.7381,9.33358
0.828125,8.66368,2.55642
0.84375,-4.53242,6.82166
0.859375,4.76064,-5.99967
0.875,-1.68963,0.53797
0.890625,0.865576,1.2423
0.90625,1.25711,-1.00561
0.921875,1.50342,0.0573661
0.9375,-0.296419,-1.23963
0.953125,0.529044,1.05572
0.96875,0.211729,-0.215313
0.984375,0.0389547,-0.0182908
