40,0.901119,0.0041004,0.0041004
440,0.270883,0.0037244,0.0037244
840,0.130056,0.00613558,0.00613558
1240,0.0326881,0.0061078,0.0061078
1640,0.0337917,0.00504779,0.00504779
2040,0.0258465,0.00234355,0.00234355
2440,0.0420747,0.00647682,0.00647682
2840,0.0279909,0.00222256,0.00222256
3240,0.236419,0.00488637,0.00488637
