0,476.364,-122.608
0.015625,813.789,-365.137
0.03125,145.306,-154.854
0.046875,-436.683,216.482
0.0625,-549.98,1049.12
0.078125,-221.73,1289.76
0.09375,133.308,1023.47
0.109375,164.295,498.172
0.125,90.8686,-272.049
0.140625,-266.147,-704.177
0.15625,-540.796,-483.69
0.171875,-542.194,-120.069
0.1875,-169.764,55.741
0.203125,-80.5091,194.875
0.21875,199.816,-33.2766
0.234375,96.4646,-41.2484
0.25,-197.089,-115.474
0.265625,-28.0747,9.70571
0.28125,94.6684,-94.6616
0.296875,15.9363,-197.285
0.3125,-0.20371,-107.249
0.328125,63.3194,-32.3813
0.34375,-6.55055,167.535
0.359375,28.3871,15.4984
0.375,-7.85171,-40.8717
0.390625,48.0891,-75.129
0.40625,-90.5126,-102.759
0.421875,-37.9708,-7.3198
0.4375,170.937,4.39921
0.453125,114.616,7.27475
0.46875,-22.5244,32.2513
0.484375,8.52269,-26.2765
0.5,12.9618,-28.7509
0.515625,54.8545,31.5812
0.53125,7.93228,-59.2622
0.546875,40.9655,-15.2509
0.5625,-63.2664,3.69986
0.578125,-77.2886,35.1913
0.59375,-25.486,15.5297
0.609375,-35.492,-32.4247
0.625,25.6353,-8.41873
0.640625,16.8783,24.5056
0.65625,-2.11404,17.8392
0.671875,21.0938,10.2832
0.6875,-24.1853,25.5202
0.703125,21.2365,-22.3375
0.71875,11.3852,-4.70861
0.734375,-3.51747,-6.07293
0.75,11.7877,22.6262
0.765625,-1.3333,6.69524
0.78125,-7.9198,-3.55958
0.796875,-2.97016,8.7794
0.8125,5.01722,-8.93747
0.828125,-10.583,-20.5867
0.84375,-9.03159,11.4721
0.859375,1.8572,2.88054
0.875,3.61735,2.30751
0.890625,1.19726,0.224358
0.90625,-1.4235,-5.13409
0.921875,-1.16146,-0.596206
0.9375,0.780373,1.13672
0.953125,0.0736217,-0.430556
0.96875,0.426163,-0.397063
0.984375,0.0177791,0.0768772
