350,00	172,35
351,00	171,39
352,00	172,28
353,00	171,96
354,00	171,29
355,00	171,80
356,00	171,25
357,00	171,64
358,00	172,59
359,00	172,27
360,00	172,31
361,00	171,96
362,00	173,02
363,00	172,25
364,00	172,37
365,00	173,65
366,00	172,49
367,00	172,56
368,00	172,91
369,00	172,73
370,00	173,32
371,00	174,22
372,00	173,23
373,00	173,30
374,00	173,14
375,00	173,45
376,00	173,84
377,00	173,32
378,00	173,23
379,00	173,82
380,00	176,30
381,00	173,99
382,00	175,22
383,00	174,23
384,00	173,92
385,00	174,48
386,00	174,91
387,00	176,58
388,00	206,29
389,00	273,20
390,00	180,29
391,00	175,17
392,00	174,88
393,00	174,55
394,00	174,73
395,00	174,73
396,00	178,99
397,00	176,37
398,00	174,67
399,00	174,70
400,00	175,13
401,00	175,40
402,00	180,23
403,00	182,34
404,00	175,09
405,00	175,16
406,00	174,71
407,00	174,76
408,00	174,95
409,00	174,77
410,00	175,45
411,00	176,51
412,00	179,78
413,00	175,88
414,00	175,65
415,00	176,62
416,00	175,55
417,00	175,89
418,00	175,10
419,00	174,77
420,00	175,06
421,00	175,71
422,00	175,53
423,00	174,95
424,00	175,61
425,00	175,22
426,00	175,23
427,00	175,66
428,00	175,42
429,00	176,32
430,00	175,51
431,00	175,99
432,00	175,45
433,00	175,37
434,00	175,80
435,00	175,79
436,00	177,71
437,00	176,15
438,00	176,89
439,00	182,45
440,00	176,18
441,00	177,55
442,00	177,44
443,00	179,07
444,00	178,65
445,00	176,51
446,00	176,90
447,00	294,34
448,00	208,38
449,00	176,84
450,00	175,99
451,00	175,70
452,00	175,59
453,00	176,72
454,00	177,83
455,00	175,28
456,00	175,06
457,00	175,71
458,00	176,43
459,00	175,36
460,00	174,97
461,00	175,91
462,00	177,01
463,00	175,64
464,00	176,01
465,00	176,41
466,00	175,48
467,00	176,11
468,00	176,29
469,00	175,92
470,00	179,43
471,00	226,96
472,00	211,93
473,00	176,56
474,00	175,42
475,00	178,56
476,00	177,10
477,00	175,61
478,00	175,01
479,00	177,25
480,00	175,68
481,00	177,00
482,00	178,58
483,00	177,90
484,00	179,94
485,00	176,80
486,00	177,83
487,00	179,36
488,00	176,52
489,00	178,59
490,00	176,32
491,00	175,80
492,00	224,37
493,00	207,61
494,00	176,83
495,00	176,32
496,00	177,93
497,00	176,83
498,00	176,44
499,00	176,02
500,00	177,03
501,00	247,39
502,00	431,88
503,00	194,85
504,00	215,97
505,00	213,55
506,00	180,28
507,00	177,77
508,00	195,13
509,00	181,24
510,00	174,98
511,00	176,97
512,00	188,94
513,00	177,72
514,00	177,64
515,00	188,42
516,00	181,70
517,00	174,70
518,00	174,71
519,00	189,07
520,00	184,55
521,00	189,47
522,00	180,11
523,00	178,04
524,00	176,41
525,00	174,51
526,00	174,44
527,00	175,33
528,00	201,86
529,00	174,63
530,00	177,07
531,00	177,04
532,00	175,50
533,00	209,94
534,00	228,23
535,00	201,46
536,00	181,89
537,00	178,77
538,00	178,21
539,00	175,16
540,00	179,76
541,00	178,39
542,00	178,91
543,00	183,80
544,00	187,14
545,00	178,60
546,00	177,64
547,00	176,79
548,00	175,26
549,00	175,65
550,00	175,53
551,00	175,04
552,00	174,47
553,00	174,76
554,00	175,78
555,00	174,80
556,00	177,30
557,00	177,40
558,00	174,15
559,00	174,31
560,00	174,44
561,00	174,19
562,00	173,82
563,00	173,99
564,00	174,70
565,00	176,48
566,00	187,78
567,00	178,26
568,00	174,86
569,00	186,27
570,00	179,15
571,00	175,09
572,00	179,46
573,00	176,40
574,00	176,69
575,00	202,36
576,00	242,41
577,00	277,45
578,00	186,29
579,00	178,04
580,00	185,69
581,00	194,51
582,00	247,18
583,00	205,28
584,00	181,99
585,00	439,76
586,00	375,21
587,00	477,21
588,00	1003,24
589,00	355,35
590,00	222,08
591,00	228,23
592,00	197,94
593,00	182,69
594,00	342,95
595,00	438,05
596,00	221,80
597,00	237,33
598,00	264,85
599,00	218,45
600,00	191,34
601,00	179,28
602,00	174,86
603,00	248,39
604,00	207,25
605,00	188,88
606,00	185,81
607,00	315,34
608,00	336,89
609,00	378,80
610,00	607,90
611,00	271,02
612,00	209,65
613,00	194,12
614,00	558,56
615,00	481,39
616,00	339,24
617,00	285,58
618,00	224,74
619,00	196,25
620,00	182,95
621,00	204,77
622,00	256,64
623,00	196,40
624,00	181,88
625,00	183,61
626,00	278,60
627,00	434,93
628,00	236,18
629,00	198,33
630,00	237,46
631,00	235,51
632,00	210,57
633,00	462,26
634,00	383,51
635,00	232,23
636,00	188,94
637,00	180,87
638,00	438,53
639,00	326,11
640,00	1437,34
641,00	864,30
642,00	347,03
643,00	192,70
644,00	183,97
645,00	182,81
646,00	178,56
647,00	176,02
648,00	177,58
649,00	179,79
650,00	381,54
651,00	617,44
652,00	283,12
653,00	265,82
654,00	223,93
655,00	188,93
656,00	176,85
657,00	175,49
658,00	175,23
659,00	206,93
660,00	392,13
661,00	240,25
662,00	192,51
663,00	177,20
664,00	176,36
665,00	178,01
666,00	179,72
667,00	331,19
668,00	1068,21
669,00	420,09
670,00	237,15
671,00	265,63
672,00	341,83
673,00	222,02
674,00	187,21
675,00	175,52
676,00	175,50
677,00	173,97
678,00	174,00
679,00	173,92
680,00	173,91
681,00	173,59
682,00	173,72
683,00	173,45
684,00	173,63
685,00	173,52
686,00	173,70
687,00	175,71
688,00	173,51
689,00	174,42
690,00	173,83
691,00	174,77
692,00	198,15
693,00	385,59
694,00	236,36
695,00	197,58
696,00	177,04
697,00	178,65
698,00	178,29
699,00	174,78
700,00	175,62
701,00	177,28
702,00	177,31
703,00	546,45
704,00	332,97
705,00	242,69
706,00	456,48
707,00	389,26
708,00	247,46
709,00	196,76
710,00	175,49
711,00	174,39
712,00	176,93
713,00	174,08
714,00	174,71
715,00	174,21
716,00	173,63
717,00	196,28
718,00	186,00
719,00	178,59
720,00	175,00
721,00	173,95
722,00	174,52
723,00	175,17
724,00	282,16
725,00	250,53
726,00	205,20
727,00	184,64
728,00	306,52
729,00	219,98
730,00	195,21
731,00	181,07
732,00	174,66
733,00	173,21
734,00	173,66
735,00	173,14
736,00	172,96
737,00	173,03
738,00	172,90
739,00	173,54
740,00	173,16
741,00	172,84
742,00	173,15
743,00	180,34
744,00	200,04
745,00	181,14
746,00	176,57
747,00	176,30
748,00	181,66
749,00	200,88
750,00	181,50
751,00	176,67
752,00	173,80
753,00	189,40
754,00	196,27
755,00	183,09
756,00	177,32
757,00	173,81
758,00	173,86
759,00	172,69
760,00	172,82
761,00	172,52
762,00	172,80
763,00	172,80
764,00	172,47
765,00	173,03
766,00	172,67
767,00	172,56
768,00	172,82
769,00	172,59
770,00	172,83
771,00	172,72
772,00	173,28
773,00	172,69
774,00	172,64
775,00	172,51
776,00	172,49
777,00	172,52
778,00	172,39
779,00	172,39
780,00	172,64
781,00	173,09
782,00	172,81
783,00	173,29
784,00	173,66
785,00	172,82
786,00	173,00
787,00	172,94
788,00	172,63
789,00	172,96
790,00	173,89
791,00	172,47
792,00	175,53
793,00	173,54
794,00	176,54
795,00	174,29
796,00	173,57
797,00	172,55
798,00	173,22
799,00	172,32
800,00	172,85
801,00	172,15
802,00	173,00
803,00	172,52
804,00	172,67
805,00	172,52
806,00	172,75
807,00	172,70
808,00	173,18
809,00	172,55
810,00	172,40
811,00	173,27
812,00	174,02
813,00	178,31
814,00	177,27
815,00	175,18
816,00	173,76
817,00	172,85
818,00	172,53
819,00	172,36
820,00	172,70
821,00	172,30
822,00	172,45
823,00	172,51
824,00	173,03
825,00	173,00
826,00	176,24
827,00	174,50
828,00	174,37
829,00	175,48
830,00	184,63
831,00	176,42
832,00	176,59
833,00	173,46
834,00	173,14
835,00	172,66
836,00	173,94
837,00	198,34
838,00	208,60
839,00	185,85
840,00	180,67
841,00	180,48
842,00	181,23
843,00	176,49
844,00	174,14
845,00	173,80
846,00	174,20
847,00	174,31
848,00	173,50
849,00	192,55
850,00	183,55
851,00	178,58
852,00	176,47
853,00	174,70
854,00	173,73
855,00	172,84
856,00	172,89
857,00	173,50
858,00	173,86
859,00	183,31
860,00	175,70
861,00	174,70
862,00	174,50
863,00	181,41
864,00	176,87
865,00	190,48
866,00	181,04
867,00	178,34
868,00	180,36
869,00	175,37
