350,0.77421,0,0
700,0.682062,0,0
1050,0.424841,0,0
1400,0.473028,0,0
1750,0.174816,0,0
2100,0.280648,0,0
2450,0.137537,0,0
2800,0.182588,0,0
3150,0.0857087,0,0
3500,0.141646,0,0
3850,0.0638488,0,0
4200,0.0852772,0,0
4550,0.0551807,0,0
4900,0.0600925,0,0
5250,0.045256,0,0
5600,0.0392328,0,0
