257.84,1.16806e-014
257.93,1.23012e-005
258.02,7.73805e-006
258.11,-0.00105402
258.2,-0.00177698
258.29,0.000699401
258.38,0.00497315
258.47,0.00475407
258.56,-0.0033237
258.65,-0.0108196
258.74,-0.00615539
258.83,0.0107307
258.92,0.0203338
259.01,0.0055405
259.1,-0.0236994
259.19,-0.029571
259.28,0.000710977
259.37,0.0353577
259.46,0.0271381
259.55,-0.025009
259.64,-0.0646632
259.73,-0.0367379
259.82,0.031343
259.91,0.0662036
260,0.0197914
260.09,-0.0625324
260.18,-0.0861659
260.27,-0.00169861
260.36,0.101711
260.45,0.0886736
260.54,-0.0307824
260.63,-0.124991
260.72,-0.0707508
260.81,0.0814989
260.9,0.161731
260.99,0.0545146
261.08,-0.134159
261.17,-0.184783
261.26,-0.0286189
261.35,0.164808
261.44,0.138242
261.53,-0.0913524
261.62,-0.273151
261.71,-0.187657
261.8,0.0994355
261.89,0.263659
261.98,0.0972433
262.07,-0.22971
262.16,-0.31726
262.25,-0.0232995
262.34,0.3489
262.43,0.356142
262.52,-0.0327921
262.61,-0.361481
262.7,-0.245768
262.79,0.238167
262.88,0.530082
262.97,0.263636
263.06,-0.26512
263.15,-0.446001
263.24,-0.0158483
263.33,0.51126
263.42,0.477732
263.51,-0.0965632
263.6,-0.580036
263.69,-0.416515
263.78,0.285539
263.87,0.668111
263.96,0.272876
264.05,-0.537391
264.14,-0.775049
264.23,-0.151184
264.32,0.628478
264.41,0.684153
264.5,-0.0873609
264.59,-0.768656
264.68,-0.539346
264.77,0.365044
264.86,0.932299
264.95,0.445773
265.04,-0.609956
265.13,-0.954831
265.22,-0.272062
265.31,0.771528
265.4,0.904296
265.49,-0.0773309
265.58,-1.06798
265.67,-0.848352
265.76,0.290173
265.85,1.11989
265.94,0.591685
266.03,-0.686442
266.12,-1.22702
266.21,-0.447004
266.3,0.850959
266.39,1.18864
266.48,0.0562783
266.57,-1.23699
266.66,-1.08323
266.75,0.407183
266.84,1.5385
266.93,0.9402
267.02,-0.679781
267.11,-1.52077
267.2,-0.581988
267.29,1.18139
267.38,1.67395
267.47,0.246522
267.56,-1.49232
267.65,-1.42115
267.74,0.470872
267.83,1.89092
267.92,1.18976
268.01,-0.818962
268.1,-1.91688
268.19,-0.781033
268.28,1.34469
268.37,1.82319
268.46,0.0560206
268.55,-2.01039
268.64,-1.93376
268.73,0.384822
268.82,2.13519
268.91,1.37121
269,-1.11301
269.09,-2.32899
269.18,-0.948086
269.27,1.73246
269.36,2.59391
269.45,0.690088
269.54,-1.7968
269.63,-2.0081
269.72,0.274523
269.81,2.59948
269.9,2.03746
269.99,-0.884947
270.08,-2.87188
270.17,-1.43939
270.26,1.62396
270.35,2.77903
270.44,0.565815
270.53,-2.5321
270.62,-3.01256
270.71,-0.122777
270.8,2.76976
270.89,2.22402
270.98,-1.00549
271.07,-3.2016
271.16,-1.70878
271.25,2.03241
271.34,3.65475
271.43,1.41978
271.52,-2.19685
271.61,-2.68816
271.7,0.256341
271.79,3.43117
271.88,2.93588
271.97,-0.732732
272.06,-3.372
272.15,-2.10223
272.24,1.47855
272.33,3.21516
272.42,0.835277
272.51,-3.0383
272.6,-3.95008
272.69,-0.59749
272.78,2.86113
272.87,2.32787
272.96,-1.41586
273.05,-4.10461
273.14,-2.71443
273.23,1.15669
273.32,3.40086
273.41,1.38627
273.5,-2.54582
273.59,-3.83945
273.68,-0.781274
273.77,3.41456
273.86,3.71136
273.95,-0.505242
274.04,-4.06726
274.13,-2.76206
274.22,1.94182
274.31,4.56765
274.4,2.07516
274.49,-3.23582
274.58,-4.79301
274.67,-0.813398
274.76,3.81951
274.85,4.09858
274.94,-0.807627
275.03,-4.96225
275.12,-3.33952
275.21,2.24114
275.3,5.5823
275.39,2.60312
275.48,-3.2466
275.57,-5.11985
275.66,-0.627909
275.75,4.91451
