350,00	171,32
351,00	170,46
352,00	171,75
353,00	170,98
354,00	170,83
355,00	170,81
356,00	171,10
357,00	171,74
358,00	172,27
359,00	172,56
360,00	170,90
361,00	171,88
362,00	171,54
363,00	173,18
364,00	172,19
365,00	172,90
366,00	172,60
367,00	172,10
368,00	172,73
369,00	173,63
370,00	174,94
371,00	174,88
372,00	173,65
373,00	172,47
374,00	173,31
375,00	173,17
376,00	172,62
377,00	174,48
378,00	174,11
379,00	174,37
380,00	172,94
381,00	173,56
382,00	173,40
383,00	175,45
384,00	174,55
385,00	175,87
386,00	173,90
387,00	174,65
388,00	178,74
389,00	184,07
390,00	175,32
391,00	176,00
392,00	174,69
393,00	176,63
394,00	174,87
395,00	175,09
396,00	174,84
397,00	174,19
398,00	175,35
399,00	176,76
400,00	175,55
401,00	174,70
402,00	176,49
403,00	176,59
404,00	179,34
405,00	176,26
406,00	176,37
407,00	174,94
408,00	176,50
409,00	174,97
410,00	174,64
411,00	176,00
412,00	178,04
413,00	175,10
414,00	174,69
415,00	174,82
416,00	176,75
417,00	174,43
418,00	175,82
419,00	177,54
420,00	175,68
421,00	177,57
422,00	176,66
423,00	175,65
424,00	175,42
425,00	176,82
426,00	174,44
427,00	176,68
428,00	176,68
429,00	175,39
430,00	176,34
431,00	175,89
432,00	174,65
433,00	175,51
434,00	176,30
435,00	175,52
436,00	175,23
437,00	174,75
438,00	176,80
439,00	176,21
440,00	175,01
441,00	175,79
442,00	174,84
443,00	176,81
444,00	176,09
445,00	175,15
446,00	175,83
447,00	186,04
448,00	179,53
449,00	176,24
450,00	174,96
451,00	176,30
452,00	177,17
453,00	173,97
454,00	176,29
455,00	175,70
456,00	175,78
457,00	173,95
458,00	176,04
459,00	176,18
460,00	174,60
461,00	175,48
462,00	176,49
463,00	175,51
464,00	175,19
465,00	172,04
466,00	175,07
467,00	175,60
468,00	174,72
469,00	173,88
470,00	175,27
471,00	181,27
472,00	179,13
473,00	174,62
474,00	175,01
475,00	174,71
476,00	175,06
477,00	174,61
478,00	174,85
479,00	176,30
480,00	173,39
481,00	176,32
482,00	176,73
483,00	176,86
484,00	176,28
485,00	177,59
486,00	176,22
487,00	176,25
488,00	173,12
489,00	175,59
490,00	173,23
491,00	172,45
492,00	179,22
493,00	178,07
494,00	177,01
495,00	175,64
496,00	173,95
497,00	173,70
498,00	175,88
499,00	175,01
500,00	173,96
501,00	181,16
502,00	198,00
503,00	176,69
504,00	178,30
505,00	178,12
506,00	176,49
507,00	174,43
508,00	178,20
509,00	173,95
510,00	176,23
511,00	174,07
512,00	176,05
513,00	175,08
514,00	174,68
515,00	175,02
516,00	174,88
517,00	174,83
518,00	174,33
519,00	176,24
520,00	178,99
521,00	174,16
522,00	174,93
523,00	175,39
524,00	174,44
525,00	174,68
526,00	175,02
527,00	173,56
528,00	178,43
529,00	175,73
530,00	175,40
531,00	174,49
532,00	174,87
533,00	177,13
534,00	180,95
535,00	176,06
536,00	174,37
537,00	174,18
538,00	174,99
539,00	173,73
540,00	174,85
541,00	175,58
542,00	177,00
543,00	175,74
544,00	175,58
545,00	173,64
546,00	174,88
547,00	174,40
548,00	173,70
549,00	172,19
550,00	175,69
551,00	174,46
552,00	173,11
553,00	172,17
554,00	173,15
555,00	173,17
556,00	173,11
557,00	173,54
558,00	174,64
559,00	172,41
560,00	174,52
561,00	174,80
562,00	175,35
563,00	171,92
564,00	173,55
565,00	174,08
566,00	175,58
567,00	174,52
568,00	173,54
569,00	175,92
570,00	174,43
571,00	173,13
572,00	176,22
573,00	174,70
574,00	174,19
575,00	176,47
576,00	180,27
577,00	183,82
578,00	175,95
579,00	174,58
580,00	174,79
581,00	176,31
582,00	179,88
583,00	176,66
584,00	173,93
585,00	197,57
586,00	194,37
587,00	201,86
588,00	252,52
589,00	192,13
590,00	177,62
591,00	179,48
592,00	176,62
593,00	175,23
594,00	186,93
595,00	198,61
596,00	179,37
597,00	182,22
598,00	184,30
599,00	178,95
600,00	175,35
601,00	173,73
602,00	174,87
603,00	182,47
604,00	177,59
605,00	173,88
606,00	175,00
607,00	186,24
608,00	191,17
609,00	191,33
610,00	212,26
611,00	184,10
612,00	175,87
613,00	177,30
614,00	210,76
615,00	203,06
616,00	189,44
617,00	186,57
618,00	178,91
619,00	176,71
620,00	175,17
621,00	174,90
622,00	182,26
623,00	177,68
624,00	174,43
625,00	175,92
626,00	184,00
627,00	199,66
628,00	181,17
629,00	176,34
630,00	179,94
631,00	178,92
632,00	177,56
633,00	201,86
634,00	195,37
635,00	180,40
636,00	175,78
637,00	174,32
638,00	198,42
639,00	190,49
640,00	296,21
641,00	243,25
642,00	191,43
643,00	176,32
644,00	176,28
645,00	174,98
646,00	174,97
647,00	173,71
648,00	173,16
649,00	173,96
650,00	191,68
651,00	218,12
652,00	185,51
653,00	182,34
654,00	179,89
655,00	175,56
656,00	174,72
657,00	173,68
658,00	173,75
659,00	176,82
660,00	195,17
661,00	180,29
662,00	176,04
663,00	173,00
664,00	172,45
665,00	173,98
666,00	173,12
667,00	186,20
668,00	258,44
669,00	196,60
670,00	179,94
671,00	182,77
672,00	191,03
673,00	178,68
674,00	174,80
675,00	174,26
676,00	173,89
677,00	173,17
678,00	172,35
679,00	171,94
680,00	174,58
681,00	172,80
682,00	172,93
683,00	174,56
684,00	173,06
685,00	173,29
686,00	173,60
687,00	173,49
688,00	173,21
689,00	173,01
690,00	175,13
691,00	174,48
692,00	176,63
693,00	195,06
694,00	182,17
695,00	174,34
696,00	172,87
697,00	174,78
698,00	171,67
699,00	173,49
700,00	173,50
701,00	174,27
702,00	173,93
703,00	209,93
704,00	189,75
705,00	179,66
706,00	201,17
707,00	193,85
708,00	180,03
709,00	176,44
710,00	174,35
711,00	173,23
712,00	173,33
713,00	172,52
714,00	172,27
715,00	173,38
716,00	173,30
717,00	174,05
718,00	174,18
719,00	174,21
720,00	173,46
721,00	173,51
722,00	174,10
723,00	172,58
724,00	182,76
725,00	182,06
726,00	175,96
727,00	175,65
728,00	186,17
729,00	178,61
730,00	175,59
731,00	173,76
732,00	174,60
733,00	171,94
734,00	170,47
735,00	173,38
736,00	172,66
737,00	173,24
738,00	175,10
739,00	172,73
740,00	173,83
741,00	171,54
742,00	172,11
743,00	173,24
744,00	176,28
745,00	173,07
746,00	173,83
747,00	172,61
748,00	174,09
749,00	174,54
750,00	173,51
751,00	175,29
752,00	173,22
753,00	174,19
754,00	175,25
755,00	172,87
756,00	176,18
757,00	171,13
758,00	173,95
759,00	172,71
760,00	172,61
761,00	174,64
762,00	170,92
763,00	171,18
764,00	172,27
765,00	173,74
766,00	173,58
767,00	173,37
768,00	174,07
769,00	173,24
770,00	174,98
771,00	173,49
772,00	172,03
773,00	172,95
774,00	170,95
775,00	173,00
776,00	170,32
777,00	172,78
778,00	172,51
779,00	173,16
780,00	174,51
781,00	172,07
782,00	173,30
783,00	173,91
784,00	173,00
785,00	174,22
786,00	173,31
787,00	174,56
788,00	172,20
789,00	172,80
790,00	173,64
791,00	172,17
792,00	173,92
793,00	171,12
794,00	173,95
795,00	173,18
796,00	173,96
797,00	171,96
798,00	172,69
799,00	172,97
800,00	173,00
801,00	172,40
802,00	171,82
803,00	172,35
804,00	173,30
805,00	171,80
806,00	172,39
807,00	172,53
808,00	172,51
809,00	174,54
810,00	173,93
811,00	172,89
812,00	172,38
813,00	174,19
814,00	174,86
815,00	174,16
816,00	174,82
817,00	173,00
818,00	173,41
819,00	172,71
820,00	174,14
821,00	172,00
822,00	172,99
823,00	173,58
824,00	174,22
825,00	172,69
826,00	175,00
827,00	173,31
828,00	173,60
829,00	172,60
830,00	173,61
831,00	174,31
832,00	173,99
833,00	173,86
834,00	172,53
835,00	173,26
836,00	173,27
837,00	174,78
838,00	177,20
839,00	174,05
840,00	176,57
841,00	172,35
842,00	172,79
843,00	172,92
844,00	172,38
845,00	171,40
846,00	172,07
847,00	172,58
848,00	173,54
849,00	174,65
850,00	174,98
851,00	173,12
852,00	173,57
853,00	174,20
854,00	173,93
855,00	173,21
856,00	174,10
857,00	173,13
858,00	172,64
859,00	174,06
860,00	174,06
861,00	172,43
862,00	172,80
863,00	173,47
864,00	172,28
865,00	175,31
866,00	174,19
867,00	172,68
868,00	173,73
869,00	173,05
870,00	172,48
871,00	173,14
872,00	173,18
873,00	174,41
874,00	175,21
875,00	173,19
876,00	173,51
877,00	173,64
878,00	175,75
879,00	175,19
880,00	174,33
881,00	172,78
882,00	172,31
883,00	173,62
884,00	173,72
885,00	171,49
886,00	173,49
887,00	172,87
888,00	170,79
889,00	174,35
890,00	172,96
891,00	171,49
892,00	173,41
893,00	172,23
894,00	174,34
895,00	174,35
896,00	174,08
897,00	173,62
898,00	172,97
899,00	175,63
900,00	174,13
901,00	174,93
902,00	172,42
903,00	171,37
904,00	174,28
905,00	171,38
906,00	174,16
907,00	173,36
908,00	174,09
909,00	172,48
910,00	173,00
911,00	174,43
912,00	173,26
913,00	174,14
914,00	170,91
915,00	171,92
916,00	171,51
917,00	172,39
918,00	174,48
919,00	172,29
920,00	173,88
921,00	174,24
922,00	171,87
923,00	172,06
924,00	172,50
925,00	172,67
926,00	172,44
927,00	172,08
928,00	172,84
929,00	173,57
930,00	174,68
931,00	174,78
932,00	173,53
933,00	172,60
934,00	173,63
935,00	173,58
936,00	171,74
937,00	172,86
938,00	172,82
939,00	173,40
940,00	174,30
941,00	174,83
942,00	171,43
943,00	173,43
944,00	172,66
945,00	173,10
946,00	174,36
947,00	171,27
948,00	174,37
949,00	171,50
950,00	174,55
951,00	173,82
952,00	172,32
953,00	172,70
954,00	172,87
955,00	174,45
956,00	172,48
957,00	172,17
958,00	171,83
959,00	174,98
960,00	174,38
961,00	171,45
962,00	173,00
963,00	172,36
964,00	172,29
965,00	173,42
966,00	174,42
967,00	174,47
968,00	171,90
969,00	172,32
970,00	173,30
971,00	173,18
972,00	171,44
973,00	173,19
974,00	171,42
975,00	172,48
976,00	173,76
977,00	173,50
978,00	171,72
979,00	173,11
980,00	174,60
981,00	172,35
982,00	172,44
983,00	172,65
984,00	170,97
985,00	173,78
986,00	174,39
987,00	172,00
988,00	173,45
989,00	173,42
990,00	172,97
991,00	171,43
992,00	173,75
993,00	171,56
994,00	174,17
995,00	172,75
996,00	171,66
997,00	172,58
998,00	173,89
999,00	173,12
1000,00	173,85
