250,0.804841,0.0327979,0.0327979
350,0.869311,0.0260953,0.0260953
450,0.861742,0.024496,0.024496
550,0.988914,0.037092,0.037092
650,0.93471,0.0283134,0.0283134
750,0.972612,0.0258186,0.0258186
850,0.989541,0.02503,0.02503
950,1.02899,0.0262754,0.0262754
1050,1.03944,0.0306859,0.0306859
1150,0.979637,0.0252344,0.0252344
1250,0.967747,0.0260264,0.0260264
1350,1.02643,0.0229872,0.0229872
1450,0.989646,0.02584,0.02584
1550,1.02466,0.0271954,0.0271954
1650,0.999755,0.030354,0.030354
