-5555.56,-8.25045,-6.44596
-5550.13,-4.83469,-14.8045
-5544.7,-3.42334,-22.6607
-5539.28,17.0265,-18.9841
-5533.85,37.803,-10.5513
-5528.43,31.6082,-16.8224
-5523,26.2765,-18.9223
-5517.58,32.5963,2.10798
-5512.15,25.0738,14.2888
-5506.73,9.39278,11.4262
-5501.3,21.9212,18.8747
-5495.88,28.9286,15.3572
-5490.45,5.23693,1.90367
-5485.03,4.4993,-1.52505
-5479.6,20.8943,-3.71983
-5474.17,13.2603,-3.40464
-5468.75,7.84671,-6.11001
-5463.32,13.1702,-17.8009
-5457.9,15.0607,-22.0967
-5452.47,18.8607,-10.4479
-5447.05,6.08714,17.4418
-5441.62,-4.93719,17.5761
-5436.2,1.11974,-16.3593
-5430.77,6.83134,-10.9277
-5425.35,8.96661,12.0608
-5419.92,-5.83941,-11.2318
-5414.5,-38.9604,-35.3848
-5409.07,-40.3768,-8.28027
-5403.65,2.08482,26.6889
-5398.22,15.0209,21.667
-5392.79,-5.19197,-0.395896
-5387.37,-19.2597,-9.4668
-5381.94,-1.26822,-3.31778
-5376.52,52.9803,2.22581
-5371.09,49.6609,-18.6986
-5365.67,-0.327713,-31.8036
-5360.24,17.0449,-21.8156
-5354.82,43.7286,-23.668
-5349.39,24.9926,-27.507
-5343.97,15.8748,-20.3655
-5338.54,15.8412,-12.6695
-5333.12,10.313,-8.71206
-5327.69,19.2426,-3.99432
-5322.27,46.897,-1.2427
-5316.84,56.9627,-3.89451
-5311.41,40.122,-11.5262
-5305.99,14.7566,-14.2164
-5300.56,-15.2066,-2.38769
-5295.14,-24.5365,7.24221
-5289.71,4.97835,4.91486
-5284.29,17.7781,3.59889
-5278.86,-3.54481,3.95814
-5273.44,-15.1958,6.82846
-5268.01,-0.335276,22.6523
-5262.59,21.1955,32.4433
-5257.16,6.64959,2.58795
-5251.74,-15.1173,-19.5141
-5246.31,-6.81404,-3.92083
-5240.88,3.71165,-6.00247
-5235.46,-4.4591,-0.239394
-5230.03,-11.4975,25.9159
-5224.61,5.28303,15.3689
-5219.18,23.1077,-15.3507
-5213.76,20.289,-31.6629
-5208.33,5.27937,-25.108
-5202.91,-21.1575,0.0941563
-5197.48,-45.935,6.42131
-5192.06,-46.7514,-16.4302
-5186.63,-19.9548,-29.3905
-5181.21,9.59363,-32.7271
-5175.78,13.3621,-39.1061
-5170.36,-1.9985,-18.607
-5164.93,-9.57136,10.3617
-5159.5,0.149625,15.0228
-5154.08,22.5693,4.78699
-5148.65,32.0136,-14.3786
-5143.23,11.3357,-27.6977
-5137.8,3.95066,-24.124
-5132.38,20.0474,-15.5764
-5126.95,13.4196,-10.314
-5121.53,-11.9166,-23.644
-5116.1,-26.0144,-30.8383
-5110.68,-26.19,-0.221127
-5105.25,21.5572,10.0211
-5099.83,72.6614,4.36921
-5094.4,37.3195,10.4673
-5088.98,-2.34125,-9.30082
-5083.55,10.7018,-43.0018
-5078.12,2.07451,-50.007
-5072.7,-13.1101,-22.9432
-5067.27,-4.51546,-5.54381
-5061.85,-9.10054,-15.1475
-5056.42,-4.17633,-11.7569
-5051,12.917,9.40386
-5045.57,4.17393,8.21065
-5040.15,5.1843,-2.95016
-5034.72,25.7602,3.0105
-5029.3,35.1333,10.329
-5023.87,32.7233,16.823
-5018.45,18.2911,15.7397
-5013.02,11.8946,-5.86685
-5007.6,6.11173,-26.4875
-5002.17,1.03574,-17.8906
-4996.74,14.7139,-13.155
-4991.32,10.6552,-33.4608
-4985.89,-14.4519,-49.8665
-4980.47,-28.1091,-37.3283
-4975.04,-21.5634,6.73646
-4969.62,-7.38293,38.8327
-4964.19,3.5316,32.2715
-4958.77,8.06064,6.75545
-4953.34,-2.38323,2.5217
-4947.92,-7.87247,10.4028
-4942.49,-9.16274,-3.87371
-4937.07,-12.4229,-18.8784
-4931.64,-13.0856,-8.39877
-4926.21,-25.4149,1.84243
-4920.79,-21.7855,-11.9296
-4915.36,3.28617,-20.6445
-4909.94,1.84952,-11.8101
-4904.51,-32.5345,-2.55251
-4899.09,-25.871,-4.27236
-4893.66,21.3288,-16.463
-4888.24,27.3904,-12.0852
-4882.81,8.70093,4.94819
-4877.39,-0.75385,5.80997
-4871.96,-1.45986,-0.973492
-4866.54,-4.19142,4.01411
-4861.11,-7.55396,17.8327
-4855.69,16.7045,22.7917
-4850.26,31.4506,16.7239
-4844.83,16.9213,9.02648
-4839.41,-12.3801,7.89997
-4833.98,-33.0055,-2.60838
-4828.56,-25.5557,-1.83396
-4823.13,-12.245,18.7668
-4817.71,-2.34483,5.72467
-4812.28,-2.19102,-13.238
-4806.86,12.5796,-4.63621
-4801.43,16.3923,2.02946
-4796.01,-7.17336,-2.69658
-4790.58,-9.88191,-4.94865
-4785.16,-6.4493,8.56215
-4779.73,-13.9528,8.5239
-4774.31,-19.3833,-0.627328
-4768.88,-27.3544,11.9166
-4763.45,-45.4477,7.0242
-4758.03,-51.1464,-13.3657
-4752.6,-35.7855,7.30704
-4747.18,-19.817,41.6159
-4741.75,0.553104,32.3963
-4736.33,23.8787,10.323
-4730.9,15.7258,-3.94475
-4725.48,3.42411,-5.23693
-4720.05,17.6115,-5.4328
-4714.63,23.1278,-25.2021
-4709.2,31.8982,-14.2974
-4703.78,28.261,7.56867
-4698.35,9.95842,2.52061
-4692.92,34.2665,-5.30524
-4687.5,48.6706,-18.3985
-4682.07,15.3754,-5.33609
-4676.65,-4.7149,21.1512
-4671.22,-4.32689,-2.13863
-4665.8,-16.2191,-22.1889
-4660.37,-14.118,-6.6611
-4654.95,-6.1632,8.50069
-4649.52,-17.5989,23.7713
-4644.1,-13.0836,28.894
-4638.67,-2.52839,16.7863
-4633.25,4.20413,3.83553
-4627.82,19.6855,-9.46901
-4622.4,15.8123,-20.9808
-4616.97,-10.0559,-4.61831
-4611.54,-20.5085,37.456
-4606.12,-12.1672,60.0707
-4600.69,-6.56829,48.5864
-4595.27,-2.82973,24.176
-4589.84,-5.32877,1.2119
-4584.42,-13.3877,-2.83019
-4578.99,-9.54604,5.01727
-4573.57,0.409207,-4.13981
-4568.14,5.8586,-5.78987
-4562.72,0.233497,3.20555
-4557.29,-5.49723,-16.2749
-4551.87,-2.42614,-47.3422
-4546.44,-12.0552,-41.4857
-4541.02,-25.7724,3.53051
-4535.59,-16.7278,27.3948
-4530.16,-21.8921,14.2764
-4524.74,-39.6426,11.4522
-4519.31,-8.9121,7.34651
-4513.89,17.013,-24.8103
-4508.46,19.1388,-34.5877
-4503.04,25.3564,-26.5446
-4497.61,-9.54139,-27.6501
