350,00	171,49
351,00	170,23
352,00	167,94
353,00	172,48
354,00	169,85
355,00	174,92
356,00	172,48
357,00	173,20
358,00	171,99
359,00	174,35
360,00	180,20
361,00	171,07
362,00	172,34
363,00	170,77
364,00	173,08
365,00	165,41
366,00	169,53
367,00	173,24
368,00	170,07
369,00	172,05
370,00	172,06
371,00	171,82
372,00	173,63
373,00	171,05
374,00	171,83
375,00	175,73
376,00	170,05
377,00	167,80
378,00	170,26
379,00	173,87
380,00	171,31
381,00	177,95
382,00	173,56
383,00	174,98
384,00	177,83
385,00	178,58
386,00	173,38
387,00	171,50
388,00	174,95
389,00	177,57
390,00	176,06
391,00	175,83
392,00	176,56
393,00	172,00
394,00	177,51
395,00	173,58
396,00	174,03
397,00	173,20
398,00	173,90
399,00	177,85
400,00	173,60
401,00	172,79
402,00	172,93
403,00	177,30
404,00	177,46
405,00	175,16
406,00	172,71
407,00	169,77
408,00	175,83
409,00	173,41
410,00	175,31
411,00	175,79
412,00	175,33
413,00	179,05
414,00	168,08
415,00	174,69
416,00	171,64
417,00	174,07
418,00	175,78
419,00	174,10
420,00	173,90
421,00	171,10
422,00	175,82
423,00	172,81
424,00	176,07
425,00	175,46
426,00	174,21
427,00	176,55
428,00	180,51
429,00	170,97
430,00	173,32
431,00	173,98
432,00	174,07
433,00	176,52
434,00	173,03
435,00	177,46
436,00	176,62
437,00	173,83
438,00	175,15
439,00	173,95
440,00	176,92
441,00	177,96
442,00	175,09
443,00	175,82
444,00	169,45
445,00	177,01
446,00	177,36
447,00	182,45
448,00	179,37
449,00	174,83
450,00	172,86
451,00	176,73
452,00	174,16
453,00	178,52
454,00	175,98
455,00	175,32
456,00	173,10
457,00	173,77
458,00	172,63
459,00	174,88
460,00	174,64
461,00	177,34
462,00	172,79
463,00	177,83
464,00	174,65
465,00	178,11
466,00	172,59
467,00	172,60
468,00	178,52
469,00	175,05
470,00	173,50
471,00	186,37
472,00	182,05
473,00	173,14
474,00	176,28
475,00	179,88
476,00	175,53
477,00	177,08
478,00	175,14
479,00	178,61
480,00	175,05
481,00	171,81
482,00	178,18
483,00	176,84
484,00	179,11
485,00	179,10
486,00	177,51
487,00	173,52
488,00	175,29
489,00	176,43
490,00	172,55
491,00	177,14
492,00	171,84
493,00	172,19
494,00	172,58
495,00	174,18
496,00	175,79
497,00	175,75
498,00	175,82
499,00	172,80
500,00	183,49
501,00	177,07
502,00	176,38
503,00	177,14
504,00	178,34
505,00	176,43
506,00	176,06
507,00	173,17
508,00	177,76
509,00	174,27
510,00	174,92
511,00	176,22
512,00	175,96
513,00	174,24
514,00	171,06
515,00	173,77
516,00	173,18
517,00	177,02
518,00	174,53
519,00	174,04
520,00	174,00
521,00	176,83
522,00	175,01
523,00	177,25
524,00	171,97
525,00	172,52
526,00	171,65
527,00	174,85
528,00	175,73
529,00	174,87
530,00	178,69
531,00	171,95
532,00	175,15
533,00	171,21
534,00	175,94
535,00	176,22
536,00	172,64
537,00	172,60
538,00	173,01
539,00	176,59
540,00	173,71
541,00	172,01
542,00	169,99
543,00	171,96
544,00	174,95
545,00	174,79
546,00	174,46
547,00	170,36
548,00	175,98
549,00	170,75
550,00	171,97
551,00	175,96
552,00	174,46
553,00	176,03
554,00	171,53
555,00	176,12
556,00	172,31
557,00	169,30
558,00	173,08
559,00	183,74
560,00	173,29
561,00	178,80
562,00	176,79
563,00	173,98
564,00	180,06
565,00	172,33
566,00	173,43
567,00	169,80
568,00	171,38
569,00	169,91
570,00	171,83
571,00	177,72
572,00	173,24
573,00	177,40
574,00	177,51
575,00	175,82
576,00	175,69
577,00	174,43
578,00	177,43
579,00	172,55
580,00	171,98
581,00	172,37
582,00	174,65
583,00	172,52
584,00	178,60
585,00	175,46
586,00	175,72
587,00	173,57
588,00	177,36
589,00	175,78
590,00	173,86
591,00	173,25
592,00	171,76
593,00	168,06
594,00	173,79
595,00	175,05
596,00	173,81
597,00	174,27
598,00	167,42
